Address (Full),Average ELA Proficiency,Average Math Proficiency,City,Collaborative Teachers %,Collaborative Teachers Rating,Community School?,District,Economic Need Index,Effective School Leadership %,Effective School Leadership Rating,Grade High,Grade Low,Grades,Latitude,Longitude,Percent Asian,Percent Black,Percent Black / Hispanic,Percent ELL,Percent Hispanic,Percent White,Percent of Students Chronically Absent,Rigorous Instruction %,Rigorous Instruction Rating,SED Code,Strong Family-Community Ties %,Strong Family-Community Ties Rating,Student Achievement Rating,Student Attendance Rate,Supportive Environment %,Supportive Environment Rating,Trust %,Trust Rating,Zip,avg_math_proficiency_2017,avg_math_proficiency_2017_city_diff,avg_math_proficiency_2017_comp_diff,black_2017_num_students,dbn,econ_need_index_2017_city_diff,econ_need_index_2017_dist_diff,econ_need_index_2017_val,grade_7_2017_enrollment,grade_8_2017_enrollment,hispanic_2017_avg_ela,hispanic_2017_avg_math,hispanic_2017_num_students,num_offered,num_testtakers,pct_8th_graders_offered,pct_8th_graders_w_hs_credit_2017,pct_8th_graders_w_hs_credit_2017_city_diff,pct_8th_graders_w_hs_credit_2017_comp_diff,pct_black_hispanic,pct_hra_assistance_2017_city_diff,pct_hra_assistance_2017_dist_diff,pct_hra_assistance_2017_val,pct_math_level_3_or_4_2017,pct_math_level_3_or_4_2017_city_diff,pct_math_level_3_or_4_2017_comp_diff,pct_poverty_2017_city_diff,pct_poverty_2017_dist_diff,pct_poverty_2017_val,pct_students_w_disabilities_2017_city_diff,pct_students_w_disabilities_2017_dist_diff,pct_students_w_disabilities_2017_val,pct_temp_housing_2017_city_diff,pct_temp_housing_2017_dist_diff,pct_temp_housing_2017_val,sa_attendance_90plus_2017,sa_attendance_90plus_2017_city_diff,sa_attendance_90plus_2017_dist_diff,school_name,econ_need_index_2017_city_diff_binary,perc_testtakers,perc_testtakers_quartile,borough,dist_to_bronx_hs_of_science,dist_to_brooklyn_tech_hs,dist_to_stuyvesant_hs,min_dist_to_big_three,Community School?_Yes,Rigorous Instruction Rating_Approaching Target,Rigorous Instruction Rating_Exceeding Target,Rigorous Instruction Rating_Not Meeting Target,Rigorous Instruction Rating_nan,Collaborative Teachers Rating_Approaching Target,Collaborative Teachers Rating_Exceeding Target,Collaborative Teachers Rating_Not Meeting Target,Collaborative Teachers Rating_nan,Supportive Environment Rating_Approaching Target,Supportive Environment Rating_Exceeding Target,Supportive Environment Rating_nan,Effective School Leadership Rating_Approaching Target,Effective School Leadership Rating_Exceeding Target,Effective School Leadership Rating_Not Meeting Target,Effective School Leadership Rating_nan,Strong Family-Community Ties Rating_Approaching Target,Strong Family-Community Ties Rating_Exceeding Target,Strong Family-Community Ties Rating_Not Meeting Target,Strong Family-Community Ties Rating_nan,Trust Rating_Approaching Target,Trust Rating_Exceeding Target,Trust Rating_Not Meeting Target,Trust Rating_nan,Student Achievement Rating_Approaching Target,Student Achievement Rating_Exceeding Target,Student Achievement Rating_Not Meeting Target,Student Achievement Rating_nan,borough_bronx,borough_manhattan,borough_queens,borough_staten_island,discretionary_funding,Major N,Oth N,NoCrim N,Prop N,Vio N,AvgOfMajor N,AvgOfOth N,AvgOfNoCrim N,AvgOfProp N,AvgOfVio N,Major N_proportion,Oth N_proportion,NoCrim N_proportion,Prop N_proportion,Vio N_proportion
"1640 BRONXDALE AVE BRONX, NY 10462",2.65,2.76,BRONX,0.88,Meeting Target,No,11.0,0.647,0.86,Meeting Target,8,0K,"0K,01,02,03,04,05,06,07,08",40.845031,-73.85797600000002,0.07,0.12,0.78,0.06,0.65,0.14,0.1,0.91,Meeting Target,321100010498.0,0.82,Approaching Target,Meeting Target,0.95,0.87,Exceeding Target,0.9,Meeting Target,10462.0,2.86,-0.01,0.13,74.0,11X498,0.019,0.052000000000000005,0.634,92.0,95.0,2.79,2.79,415.0,0.0,36.0,0.0,0.0,-0.3,-0.29,0.75,0.005,0.052000000000000005,0.47200000000000003,0.41200000000000003,0.03,0.05,-0.008,0.02,0.273,0.027999999999999997,0.057,0.215,-0.05,-0.027999999999999997,0.064,0.8740000000000001,0.06,0.05,P.S./M.S. 11X498 - VAN NEST ACADEMY,True,0.37894736842105264,3.0,bronx,2.8709123419270375,12.444206980370774,11.989103840484665,2.8709123419270375,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1463814.8800000001,0.0,2.0,3.0,1.0,1.0,1.02,4.15,5.96,2.6,1.92,0.0,0.48192771084337344,0.5033557046979866,0.3846153846153846,0.5208333333333334
"1001 E 100TH ST BROOKLYN, NY 11236",2.47,2.37,BROOKLYN,0.79,Approaching Target,No,18.0,0.601,0.76,Approaching Target,8,06,"06,07,08",40.643163,-73.895658,0.01,0.87,0.98,0.04,0.11,0.01,0.21,0.87,Meeting Target,331800010211.0,0.74,Approaching Target,Meeting Target,0.93,0.78,Approaching Target,0.81,Approaching Target,11236.0,2.29,-0.42,-0.01,466.0,18K211,0.002,0.013999999999999999,0.599,180.0,186.0,2.49,2.25,53.0,0.0,36.0,0.0,0.17,-0.17,-0.03,0.95,-0.018000000000000002,-0.006,0.429,0.16899999999999998,-0.16,0.0,-0.023,0.024,0.24100000000000002,0.043,0.033,0.249,0.044000000000000004,0.03,0.158,0.789,-0.02,0.06,I.S. 211 JOHN WILSON,True,0.1935483870967742,2.0,brooklyn,16.2291649852075,5.298279983373258,8.066224195622361,5.298279983373258,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,439828.96,1.0,10.0,7.0,4.0,7.0,0.92,3.5500000000000007,5.32,2.37,1.6300000000000001,1.0869565217391304,2.8169014084507036,1.3157894736842104,1.6877637130801686,4.294478527607362
"2441 WALLACE AVE BRONX, NY 10467",2.28,2.26,BRONX,0.92,Meeting Target,No,11.0,0.778,0.88,Meeting Target,8,06,"06,07,08",40.86206,-73.864588,0.08,0.26,0.83,0.16,0.57,0.09,0.27,0.91,Meeting Target,321100010326.0,0.78,Meeting Target,Meeting Target,0.92,0.85,Meeting Target,0.93,Exceeding Target,10467.0,2.41,-0.3,0.01,95.0,11X326,0.125,0.08800000000000001,0.722,130.0,132.0,2.53,2.29,225.0,0.0,37.0,0.0,0.24,-0.1,0.02,0.79,0.096,0.061,0.5429999999999999,0.24600000000000002,-0.08,0.04,0.055,0.067,0.319,0.027999999999999997,0.005,0.23399999999999999,0.013000000000000001,-0.013999999999999999,0.127,0.754,-0.06,0.0,BRONX GREEN MIDDLE SCHOOL,True,0.2803030303030303,3.0,bronx,1.7748153482630538,13.317339935019271,12.656080117871733,1.7748153482630538,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2722268.31,4.0,14.0,18.0,6.0,8.0,1.6099999999999999,6.71,10.89,4.04,3.0999999999999996,2.4844720496894412,2.0864381520119224,1.652892561983471,1.4851485148514851,2.580645161290323
"845 E 96TH ST BROOKLYN, NY 11236",2.5,2.69,BROOKLYN,0.78,Approaching Target,No,18.0,0.526,0.77,Meeting Target,8,PK,"PK,0K,01,02,03,04,05,06,07,08",40.648646,-73.906851,0.01,0.88,0.95,0.02,0.07,0.03,0.12,0.81,Approaching Target,331800010066.0,0.84,Meeting Target,Meeting Target,0.95,0.84,Meeting Target,0.87,Meeting Target,11236.0,2.7,-0.17,-0.14,704.0,18K066,-0.11699999999999999,-0.027000000000000003,0.498,103.0,102.0,2.53,2.58,56.0,0.0,37.0,0.0,0.29,-0.01,-0.04,0.95,-0.095,-0.02,0.37200000000000005,0.32799999999999996,-0.05,-0.1,-0.073,-0.01,0.207,-0.077,-0.013999999999999999,0.111,-0.076,-0.01,0.038,0.877,0.07,0.05,P.S. 66,False,0.3627450980392157,3.0,brooklyn,15.871126761432528,4.600638212819524,7.372523248042496,4.600638212819524,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,439828.96,0.0,4.0,4.0,1.0,3.0,1.3599999999999999,5.07,7.64,3.31,2.32,0.0,0.7889546351084812,0.5235602094240838,0.3021148036253776,1.293103448275862
"10-45 NAMEOKE ST FAR ROCKAWAY, NY 11691",2.16,2.18,FAR ROCKAWAY,0.95,Exceeding Target,No,27.0,0.75,0.94,Exceeding Target,8,06,"06,07,08",40.603951,-73.749868,0.01,0.64,0.97,0.19,0.33,0.01,0.26,0.95,Exceeding Target,342700010319.0,0.86,Exceeding Target,Meeting Target,0.93,0.92,Meeting Target,0.96,Exceeding Target,11691.0,2.18,-0.53,0.01,180.0,27Q319,0.10300000000000001,0.172,0.7,107.0,98.0,2.27,2.11,119.0,0.0,37.0,0.0,0.209,-0.13,0.05,0.96,0.10099999999999999,0.166,0.5479999999999999,0.12300000000000001,-0.2,0.01,0.0,0.061,0.265,-0.002,0.03,0.204,0.057999999999999996,0.096,0.172,0.725,-0.09,0.0,VILLAGE ACADEMY,True,0.37755102040816324,3.0,queens,20.326960188524232,13.282895949998174,15.939467893155763,13.282895949998174,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1212946.08,2.0,4.0,14.0,4.0,1.0,0.92,3.5500000000000007,5.32,2.37,1.6300000000000001,2.1739130434782608,1.1267605633802815,2.631578947368421,1.6877637130801686,0.6134969325153374
"133-25 GUY R BREWER BLVD JAMAICA, NY 11434",2.27,2.21,JAMAICA,0.79,Approaching Target,No,28.0,0.614,0.72,Approaching Target,8,06,"06,07,08",40.675061,-73.77561,0.12,0.72,0.83,0.06,0.12,0.0,0.4,0.78,Approaching Target,342800010072.0,0.73,Approaching Target,Meeting Target,0.89,0.73,Approaching Target,0.82,Approaching Target,11434.0,2.06,-0.65,-0.17,298.0,28Q072,0.028999999999999998,0.154,0.626,125.0,188.0,2.35,2.07,56.0,0.0,37.0,0.0,0.275,-0.07,0.1,0.83,0.017,0.134,0.46399999999999997,0.076,-0.25,-0.06,-0.078,0.008,0.187,0.071,0.105,0.276,0.06,0.094,0.174,0.691,-0.12,-0.02,CATHERINE & COUNT BASIE MIDDLE SCHOOL 72,True,0.19680851063829788,2.0,queens,15.272919221483921,10.604449482823549,12.851005625107238,10.604449482823549,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1524564.92,7.0,10.0,15.0,7.0,8.0,1.3599999999999999,5.07,7.64,3.31,2.32,5.147058823529412,1.972386587771203,1.9633507853403143,2.1148036253776437,3.4482758620689657
"800 GATES AVE-4TH FL BROOKLYN, NY 11221",2.49,2.8,BROOKLYN,0.97,Exceeding Target,No,16.0,0.69,0.91,Exceeding Target,12,05,"05,06,07,08,09,10,11,12",40.687938,-73.932378,0.01,0.77,0.95,0.02,0.18,0.0,0.06,0.93,Exceeding Target,331600860918.0,0.89,Exceeding Target,Meeting Target,0.97,0.88,Exceeding Target,0.93,Exceeding Target,11221.0,3.02,0.31,0.39,237.0,84K648,0.09300000000000001,-0.098,0.69,94.0,76.0,2.76,2.99,90.0,0.0,37.0,0.0,0.8490000000000001,0.51,0.54,0.95,0.07,-0.106,0.517,0.536,0.21,0.21,0.065,-0.03,0.33,-0.028999999999999998,-0.10800000000000001,0.17600000000000002,-0.01,-0.107,0.10400000000000001,0.8909999999999999,0.08,0.09,BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL,True,0.4868421052631579,4.0,brooklyn,13.317147318216412,2.3271713784919053,4.746416772162177,2.3271713784919053,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,683166.74,5.0,8.0,13.0,8.0,5.0,1.5699999999999998,5.9,10.58,3.75,2.96,3.1847133757961785,1.3559322033898304,1.2287334593572778,2.1333333333333333,1.6891891891891893
"655 PARKSIDE AVE BROOKLYN, NY 11226",2.36,2.65,BROOKLYN,0.84,Meeting Target,No,17.0,0.5579999999999999,0.73,Approaching Target,8,0K,"0K,01,02,03,04,05,06,07,08",40.656389000000004,-73.951462,0.0,0.84,0.96,0.05,0.12,0.0,0.11,0.83,Approaching Target,331700860841.0,0.87,Meeting Target,Approaching Target,0.96,0.78,Approaching Target,0.85,Approaching Target,11226.0,2.41,-0.46,-0.38,442.0,84K704,-0.031,-0.098,0.584,56.0,54.0,2.41,2.37,77.0,0.0,37.0,0.0,0.18899999999999997,-0.11,-0.24,0.97,-0.038,-0.092,0.429,0.22,-0.16,-0.19,-0.042,-0.055999999999999994,0.239,-0.042,-0.031,0.145,-0.045,-0.055999999999999994,0.069,0.8420000000000001,0.03,0.03,EXPLORE CHARTER SCHOOL,False,0.6851851851851852,4.0,brooklyn,15.641429918232886,2.6043200621664053,5.357939787622536,2.6043200621664053,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,2314784.2800000003,0.0,3.0,1.0,0.0,1.0,0.38,1.71,2.38,0.98,0.82,0.0,1.7543859649122808,0.42016806722689076,0.0,1.2195121951219512
"144 E 128TH ST-3RD FL NEW YORK, NY 10035",3.17,3.68,NEW YORK,0.94,Exceeding Target,No,5.0,0.7340000000000001,0.89,Exceeding Target,8,0K,"0K,01,02,03,04,05,06,07,08",40.805719,-73.935335,0.01,0.73,0.97,0.04,0.23,0.01,1.0,0.9,Meeting Target,310500860921.0,0.92,Exceeding Target,Meeting Target,0.0,0.87,Approaching Target,0.92,Meeting Target,10035.0,3.88,1.01,0.26,535.0,84M384,0.11199999999999999,-0.067,0.727,71.0,70.0,3.53,3.91,203.0,0.0,37.0,0.0,0.0,-0.3,-0.53,0.96,0.077,-0.07400000000000001,0.5429999999999999,0.938,0.56,0.13,0.099,-0.003,0.38,0.005,-0.018000000000000002,0.192,0.0,-0.073,0.114,0.8025,-0.01,0.01,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 2,True,0.5285714285714286,4.0,manhattan,5.526640944136028,8.348283916002337,7.325593256294605,5.526640944136028,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1523784.6,1.0,6.0,8.0,4.0,3.0,1.3599999999999999,5.07,7.64,3.31,2.32,0.7352941176470589,1.1834319526627217,1.0471204188481675,1.2084592145015105,1.293103448275862
"2100 WALTON AVE BRONX, NY 10453",2.26,2.33,BRONX,0.92,Meeting Target,No,10.0,0.9179999999999999,0.89,Exceeding Target,8,0K,"0K,01,02,03,04,05,06,07,08",40.854751,-73.905024,0.03,0.17,0.96,0.29,0.79,0.0,0.26,0.9,Meeting Target,321000010279.0,0.87,Meeting Target,Meeting Target,0.93,0.88,Meeting Target,0.93,Meeting Target,10453.0,2.34,-0.53,-0.04,187.0,10X279,0.29,0.10300000000000001,0.904,136.0,125.0,2.46,2.32,885.0,0.0,38.0,0.0,0.22899999999999998,-0.07,0.01,0.95,0.23199999999999998,0.069,0.6990000000000001,0.17300000000000001,-0.2,-0.03,0.21,0.129,0.491,0.012,-0.034,0.19899999999999998,0.242,0.142,0.35600000000000004,0.813,0.0,0.05,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",True,0.304,3.0,bronx,1.788894541391016,12.04625765383579,11.032547288905482,1.788894541391016,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1397209.1800000002,1.0,3.0,4.0,2.0,2.0,1.6099999999999999,6.71,10.89,4.04,3.0999999999999996,0.6211180124223603,0.44709388971684055,0.3673094582185491,0.49504950495049505,0.6451612903225807
"180 6TH AVE BROOKLYN, NY 11217",2.52,2.51,BROOKLYN,0.78,Meeting Target,No,13.0,0.555,0.75,Approaching Target,8,PK,"PK,0K,01,02,03,04,05,06,07,08,SE",40.676626,-73.977783,0.03,0.59,0.85,0.04,0.25,0.09,0.26,0.89,Approaching Target,331300010282.0,0.89,Meeting Target,Approaching Target,0.92,0.82,Approaching Target,0.86,Approaching Target,11217.0,2.54,-0.33,-0.14,447.0,13K282,-0.07400000000000001,0.068,0.541,108.0,98.0,2.7,2.44,203.0,0.0,38.0,0.0,0.126,-0.17,-0.13,0.79,-0.079,0.052000000000000005,0.38799999999999996,0.297,-0.08,-0.06,-0.063,-0.008,0.217,-0.001,0.024,0.18600000000000003,0.003,0.047,0.11699999999999999,0.6609999999999999,-0.15,-0.13,P.S. 282 PARK SLOPE,False,0.3877551020408163,3.0,brooklyn,14.646479213045481,0.8481926479610724,3.416338083930266,0.8481926479610724,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,4298721.77,3.0,12.0,17.0,10.0,5.0,1.4,5.76,8.71,3.5100000000000002,2.62,2.142857142857143,2.0833333333333335,1.951779563719862,2.849002849002849,1.9083969465648853
"501 WEST AVE BROOKLYN, NY 11224",2.64,2.74,BROOKLYN,0.83,Meeting Target,No,21.0,0.703,0.76,Approaching Target,8,06,"06,07,08",40.582409999999996,-73.972436,0.21,0.12,0.46,0.11,0.34,0.33,0.23,0.87,Meeting Target,332100010303.0,0.74,Approaching Target,Meeting Target,0.93,0.88,Meeting Target,0.86,Meeting Target,11224.0,2.65,-0.06,0.03,55.0,21K303,0.086,0.172,0.682,181.0,150.0,2.64,2.37,186.0,0.0,38.0,0.0,0.493,0.15,0.15,0.49,0.094,0.166,0.541,0.315,-0.01,0.0,0.042,0.085,0.306,-0.048,0.005,0.157,-0.035,0.039,0.08,0.774,-0.04,-0.04,I.S. 303 HERBERT S. EISENBERG,True,0.25333333333333335,2.0,brooklyn,20.863687890997145,7.350550418590481,9.596502958846395,7.350550418590481,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2027379.15,4.0,6.0,11.0,5.0,4.0,1.0499999999999998,4.3100000000000005,7.33,2.6799999999999997,2.05,3.80952380952381,1.3921113689095126,1.500682128240109,1.865671641791045,1.9512195121951221
"549 AUDUBON AVE-TRAILER 30 NEW YORK, NY 10040",2.35,2.75,NEW YORK,0.94,Exceeding Target,No,6.0,0.8109999999999999,0.93,Exceeding Target,8,05,"05,06,07,08",40.863962,-73.93304300000001,0.0,0.06,0.98,0.22,0.92,0.01,0.04,0.96,Exceeding Target,310600860929.0,0.84,Meeting Target,Exceeding Target,0.97,0.92,Exceeding Target,0.96,Exceeding Target,10040.0,2.88,0.17,0.36,25.0,84M430,0.183,-0.005,0.779,118.0,114.0,2.63,2.89,442.0,0.0,38.0,0.0,0.177,-0.16,-0.07,0.99,0.16,0.005,0.607,0.426,0.1,0.15,0.07200000000000001,-0.011000000000000001,0.337,0.023,0.023,0.228,0.016,-0.055,0.13,0.94,0.13,0.13,THE EQUITY PROJECT CHARTER SCHOOL (TEP),True,0.3333333333333333,3.0,manhattan,2.4232570783006278,12.295386135943819,10.93270474011866,2.4232570783006278,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,562276.3300000001,1.0,6.0,8.0,4.0,3.0,1.3599999999999999,5.07,7.64,3.31,2.32,0.7352941176470589,1.1834319526627217,1.0471204188481675,1.2084592145015105,1.293103448275862
"1111 PUGSLEY AVE BRONX, NY 10472",2.26,2.26,BRONX,0.86,Approaching Target,No,8.0,0.821,0.77,Meeting Target,8,06,"06,07,08",40.829414,-73.856783,0.2,0.17,0.71,0.23,0.54,0.07,0.33,0.89,Approaching Target,320800010125.0,0.78,Meeting Target,Meeting Target,0.9,0.84,Approaching Target,0.89,Meeting Target,10472.0,2.4,-0.31,-0.01,58.0,08X125,0.156,0.002,0.753,112.0,131.0,2.41,2.18,188.0,0.0,39.0,0.0,0.203,-0.14,-0.06,0.63,0.10099999999999999,-0.039,0.5479999999999999,0.23600000000000002,-0.09,0.02,0.083,-0.013999999999999999,0.34700000000000003,-0.011000000000000001,-0.071,0.195,0.1,0.024,0.214,0.597,-0.22,-0.18,J.H.S. 125 HENRY HUDSON,True,0.29770992366412213,3.0,bronx,3.8177889375500857,11.558151398770944,11.270865327078928,3.8177889375500857,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,400514.48,3.0,17.0,25.0,5.0,13.0,0.92,3.5500000000000007,5.32,2.37,1.6300000000000001,3.260869565217391,4.788732394366196,4.6992481203007515,2.109704641350211,7.975460122699386
"1025 MORRISON AVE BRONX, NY 10472",2.67,2.77,BRONX,0.97,Exceeding Target,No,8.0,0.7809999999999999,0.96,Exceeding Target,8,06,"06,07,08",40.824884000000004,-73.873517,0.04,0.28,0.96,0.09,0.68,0.01,0.2,0.97,Exceeding Target,320800010337.0,0.8,Meeting Target,Exceeding Target,0.93,0.86,Exceeding Target,0.94,Exceeding Target,10472.0,2.83,0.12,0.3,127.0,08X337,0.18,0.026000000000000002,0.777,164.0,184.0,2.82,2.81,379.0,0.0,39.0,0.0,0.162,-0.18,-0.15,0.96,0.16899999999999998,0.027999999999999997,0.616,0.41100000000000003,0.08,0.14,0.13699999999999998,0.040999999999999995,0.401,0.063,0.002,0.268,0.01,-0.066,0.124,0.7979999999999999,-0.01,0.05,THE SCHOOL FOR INQUIRY AND SOCIAL JUSTICE,True,0.21195652173913043,2.0,bronx,3.797909632059934,10.832989677056883,10.42288997611547,3.797909632059934,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,400514.48,3.0,8.0,22.0,4.0,7.0,1.3599999999999999,5.07,7.64,3.31,2.32,2.2058823529411766,1.5779092702169624,2.8795811518324608,1.2084592145015105,3.017241379310345
"650 HOLLYWOOD AVE BRONX, NY 10465",2.74,2.47,BRONX,0.87,Exceeding Target,Yes,8.0,0.56,0.82,Meeting Target,8,06,"06,07,08",40.826997,-73.818271,0.05,0.15,0.74,0.03,0.59,0.21,0.25,0.88,Exceeding Target,320800010371.0,0.76,Approaching Target,Meeting Target,0.93,0.87,Meeting Target,0.87,Meeting Target,10465.0,2.53,-0.18,-0.14,48.0,08X371,-0.107,-0.262,0.489,100.0,113.0,2.86,2.43,213.0,0.0,39.0,0.0,0.6509999999999999,0.31,0.29,0.78,-0.111,-0.251,0.336,0.259,-0.07,-0.09,-0.068,-0.16399999999999998,0.196,0.001,-0.059000000000000004,0.20600000000000002,-0.011000000000000001,-0.086,0.10300000000000001,0.733,-0.08,-0.08,URBAN INSTITUTE OF MATHEMATICS,False,0.34513274336283184,3.0,bronx,5.196191060678319,12.644794543474946,12.721961771732738,5.196191060678319,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,228100.47999999998,0.0,13.0,26.0,5.0,4.0,1.17,4.68,6.91,2.98,2.1599999999999997,0.0,2.777777777777778,3.7626628075253254,1.6778523489932886,1.851851851851852
"225 PATCHEN AVE BROOKLYN, NY 11233",2.63,3.2,BROOKLYN,0.88,Meeting Target,No,16.0,0.652,0.84,Meeting Target,8,0K,"0K,01,02,03,04,05,06,07,08",40.683446999999994,-73.925849,0.02,0.88,0.96,0.02,0.08,0.01,0.0,0.89,Meeting Target,331600860860.0,0.86,Meeting Target,Meeting Target,0.94,0.77,Approaching Target,0.85,Meeting Target,11233.0,3.29,0.42,0.3,656.0,84K593,0.021,-0.07400000000000001,0.635,82.0,72.0,3.07,3.48,76.0,0.0,39.0,0.0,0.815,0.52,0.46,0.93,-0.003,-0.085,0.46399999999999997,0.66,0.28,0.16,0.035,-0.018000000000000002,0.316,-0.028999999999999998,-0.002,0.158,-0.019,-0.036000000000000004,0.095,0.91,0.1,0.1,EXCELLENCE BOYS CHARTER SCHOOL,True,0.5416666666666666,4.0,brooklyn,13.572391332846163,2.6955515045178866,5.191739503784278,2.6955515045178866,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,467091.61,1.0,6.0,8.0,4.0,3.0,1.3599999999999999,5.07,7.64,3.31,2.32,0.7352941176470589,1.1834319526627217,1.0471204188481675,1.2084592145015105,1.293103448275862
"445 CASTLETON AVE STATEN ISLAND, NY 10301",2.45,2.32,STATEN ISLAND,0.85,Exceeding Target,No,31.0,0.7170000000000001,0.75,Approaching Target,8,06,"06,07,08",40.634527,-74.097992,0.05,0.34,0.78,0.09,0.44,0.16,0.29,0.81,Meeting Target,353100010061.0,0.74,Approaching Target,Meeting Target,0.91,0.81,Meeting Target,0.86,Approaching Target,10301.0,2.26,-0.45,-0.1,354.0,31R061,0.067,0.251,0.664,331.0,399.0,2.49,2.14,439.0,0.0,40.0,0.0,0.23800000000000002,-0.1,0.02,0.78,0.077,0.212,0.524,0.165,-0.16,-0.04,0.001,0.114,0.265,0.08800000000000001,0.040999999999999995,0.293,0.02,0.07200000000000001,0.134,0.655,-0.16,-0.07,I.S. 061 WILLIAM A MORRIS,True,0.10025062656641603,1.0,staten_island,20.029305579721896,7.396784031581629,7.2570858856373075,7.2570858856373075,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,5197139.39,1.0,23.0,26.0,14.0,6.0,1.6099999999999999,6.71,10.89,4.04,3.0999999999999996,0.6211180124223603,3.427719821162444,2.3875114784205693,3.4653465346534653,1.9354838709677422
"240 JAY ST BROOKLYN, NY 11201",2.63,2.57,BROOKLYN,0.88,Meeting Target,No,13.0,0.639,0.86,Meeting Target,8,06,"06,07,08",40.698516,-73.986971,0.02,0.7,0.89,0.02,0.19,0.05,1.0,0.83,Meeting Target,331300861063.0,0.79,Approaching Target,Meeting Target,0.0,0.78,Meeting Target,0.88,Meeting Target,11201.0,2.46,-0.25,0.09,338.0,84K803,0.057999999999999996,-0.043,0.654,122.0,134.0,2.73,2.46,86.0,0.0,40.0,0.0,0.0,-0.34,-0.25,0.94,0.02,-0.068,0.467,0.24,-0.09,0.04,0.073,0.02,0.337,0.078,0.032,0.284,0.013000000000000001,-0.013999999999999999,0.127,0.8025,-0.01,0.01,BROOKLYN LAB?CHARTER SCHOOL,True,0.29850746268656714,3.0,brooklyn,13.393120773732132,0.8568332031063361,1.9397683262346042,0.8568332031063361,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,11602634.059999999,1.0,6.0,8.0,4.0,3.0,1.3599999999999999,5.07,7.64,3.31,2.32,0.7352941176470589,1.1834319526627217,1.0471204188481675,1.2084592145015105,1.293103448275862
